ChargePeriodStart,ChargePeriodEnd,BillingCurrency,EffectiveCost,BilledCost,ChargeCategory,ChargeDescription,ServiceName,ServiceCategory,RegionId,SubAccountId,ResourceId,ResourceType,SkuId,PricingQuantity,PricingUnit
2024-09-04T22:00:00.000Z,2024-09-04T23:00:00.000Z,USD,14.06,14.06,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,35150000,Requests
2024-09-04T23:00:00.000Z,2024-09-05T00:00:00.000Z,USD,13.33,13.33,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,33325000,Requests
2024-09-05T00:00:00.000Z,2024-09-05T01:00:00.000Z,USD,8.4,8.4,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21000000,Requests
2024-09-05T01:00:00.000Z,2024-09-05T02:00:00.000Z,USD,12.98,12.98,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,32450000,Requests
2024-09-05T02:00:00.000Z,2024-09-05T03:00:00.000Z,USD,8.44,8.44,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21100000,Requests
2024-09-05T03:00:00.000Z,2024-09-05T04:00:00.000Z,USD,8.42,8.42,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21050000,Requests
2024-09-05T04:00:00.000Z,2024-09-05T05:00:00.000Z,USD,16.15,16.15,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,40375000,Requests
2024-09-05T05:00:00.000Z,2024-09-05T06:00:00.000Z,USD,9.12,9.12,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,22800000,Requests
2024-09-05T06:00:00.000Z,2024-09-05T07:00:00.000Z,USD,16.14,16.14,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,40350000,Requests
2024-09-05T07:00:00.000Z,2024-09-05T08:00:00.000Z,USD,16.44,16.44,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,41100000,Requests
2024-09-05T08:00:00.000Z,2024-09-05T09:00:00.000Z,USD,17.61,17.61,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,44025000,Requests
2024-09-05T09:00:00.000Z,2024-09-05T10:00:00.000Z,USD,33.84,33.84,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,84600000,Requests
2024-09-05T10:00:00.000Z,2024-09-05T11:00:00.000Z,USD,26.03,26.03,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,65075000,Requests
2024-09-05T11:00:00.000Z,2024-09-05T12:00:00.000Z,USD,15.59,15.59,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,38975000,Requests
2024-09-05T12:00:00.000Z,2024-09-05T13:00:00.000Z,USD,32.83,32.83,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,82075000,Requests
2024-09-05T13:00:00.000Z,2024-09-05T14:00:00.000Z,USD,16.1,16.1,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,40250000,Requests
2024-09-05T14:00:00.000Z,2024-09-05T15:00:00.000Z,USD,22.52,22.52,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,56300000,Requests
2024-09-05T15:00:00.000Z,2024-09-05T16:00:00.000Z,USD,18.84,18.84,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,47100000,Requests
2024-09-05T16:00:00.000Z,2024-09-05T17:00:00.000Z,USD,26.71,26.71,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,66775000,Requests
2024-09-05T17:00:00.000Z,2024-09-05T18:00:00.000Z,USD,29.06,29.06,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,72650000,Requests
2024-09-05T18:00:00.000Z,2024-09-05T19:00:00.000Z,USD,22.7,22.7,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,56750000,Requests
2024-09-05T19:00:00.000Z,2024-09-05T20:00:00.000Z,USD,26.64,26.64,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,66600000,Requests
2024-09-05T20:00:00.000Z,2024-09-05T21:00:00.000Z,USD,9.06,9.06,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,22650000,Requests
2024-09-05T21:00:00.000Z,2024-09-05T22:00:00.000Z,USD,6.69,6.69,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,16725000,Requests
2024-09-05T22:00:00.000Z,2024-09-05T23:00:00.000Z,USD,14.29,14.29,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,35725000,Requests
2024-09-05T23:00:00.000Z,2024-09-06T00:00:00.000Z,USD,16.07,16.07,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,40175000,Requests
2024-09-06T00:00:00.000Z,2024-09-06T01:00:00.000Z,USD,9,9,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,22500000,Requests
2024-09-06T01:00:00.000Z,2024-09-06T02:00:00.000Z,USD,12.13,12.13,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,30325000,Requests
2024-09-06T02:00:00.000Z,2024-09-06T03:00:00.000Z,USD,11.51,11.51,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,28775000,Requests
2024-09-06T03:00:00.000Z,2024-09-06T04:00:00.000Z,USD,8.67,8.67,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21675000,Requests
2024-09-06T04:00:00.000Z,2024-09-06T05:00:00.000Z,USD,12.34,12.34,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,30850000,Requests
2024-09-06T05:00:00.000Z,2024-09-06T06:00:00.000Z,USD,10.63,10.63,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,26575000,Requests
2024-09-06T06:00:00.000Z,2024-09-06T07:00:00.000Z,USD,15.29,15.29,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,38225000,Requests
2024-09-06T07:00:00.000Z,2024-09-06T08:00:00.000Z,USD,9.93,9.93,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,24825000,Requests
2024-09-06T08:00:00.000Z,2024-09-06T09:00:00.000Z,USD,31.53,31.53,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,78825000,Requests
2024-09-06T09:00:00.000Z,2024-09-06T10:00:00.000Z,USD,22.04,22.04,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,55100000,Requests
2024-09-06T10:00:00.000Z,2024-09-06T11:00:00.000Z,USD,26.78,26.78,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,66950000,Requests
2024-09-06T11:00:00.000Z,2024-09-06T12:00:00.000Z,USD,11.97,11.97,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,29925000,Requests
2024-09-06T12:00:00.000Z,2024-09-06T13:00:00.000Z,USD,17.59,17.59,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,43975000,Requests
2024-09-06T13:00:00.000Z,2024-09-06T14:00:00.000Z,USD,33.68,33.68,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,84200000,Requests
2024-09-06T14:00:00.000Z,2024-09-06T15:00:00.000Z,USD,17.56,17.56,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,43900000,Requests
2024-09-06T15:00:00.000Z,2024-09-06T16:00:00.000Z,USD,21.66,21.66,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,54150000,Requests
2024-09-06T16:00:00.000Z,2024-09-06T17:00:00.000Z,USD,16.93,16.93,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,42325000,Requests
2024-09-06T17:00:00.000Z,2024-09-06T18:00:00.000Z,USD,32.11,32.11,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,80275000,Requests
2024-09-06T18:00:00.000Z,2024-09-06T19:00:00.000Z,USD,12.4,12.4,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,31000000,Requests
2024-09-06T19:00:00.000Z,2024-09-06T20:00:00.000Z,USD,26.95,26.95,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,67375000,Requests
2024-09-06T20:00:00.000Z,2024-09-06T21:00:00.000Z,USD,9.92,9.92,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,24800000,Requests
2024-09-06T21:00:00.000Z,2024-09-06T22:00:00.000Z,USD,12.09,12.09,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,30225000,Requests
2024-09-06T22:00:00.000Z,2024-09-06T23:00:00.000Z,USD,16.56,16.56,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,41400000,Requests
2024-09-06T23:00:00.000Z,2024-09-07T00:00:00.000Z,USD,8.87,8.87,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,22175000,Requests
2024-09-07T00:00:00.000Z,2024-09-07T01:00:00.000Z,USD,5.01,5.01,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,12525000,Requests
2024-09-07T01:00:00.000Z,2024-09-07T02:00:00.000Z,USD,12.87,12.87,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,32175000,Requests
2024-09-07T02:00:00.000Z,2024-09-07T03:00:00.000Z,USD,8.82,8.82,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,22050000,Requests
2024-09-07T03:00:00.000Z,2024-09-07T04:00:00.000Z,USD,6.06,6.06,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,15150000,Requests
2024-09-07T04:00:00.000Z,2024-09-07T05:00:00.000Z,USD,8.79,8.79,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21975000,Requests
2024-09-07T05:00:00.000Z,2024-09-07T06:00:00.000Z,USD,7.55,7.55,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18875000,Requests
2024-09-07T06:00:00.000Z,2024-09-07T07:00:00.000Z,USD,6.48,6.48,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,16200000,Requests
2024-09-07T07:00:00.000Z,2024-09-07T08:00:00.000Z,USD,8.21,8.21,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,20525000,Requests
2024-09-07T08:00:00.000Z,2024-09-07T09:00:00.000Z,USD,6.79,6.79,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,16975000,Requests
2024-09-07T09:00:00.000Z,2024-09-07T10:00:00.000Z,USD,5.19,5.19,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,12975000,Requests
2024-09-07T10:00:00.000Z,2024-09-07T11:00:00.000Z,USD,5.88,5.88,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,14700000,Requests
2024-09-07T11:00:00.000Z,2024-09-07T12:00:00.000Z,USD,4.9,4.9,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,12250000,Requests
2024-09-07T12:00:00.000Z,2024-09-07T13:00:00.000Z,USD,6.61,6.61,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,16525000,Requests
2024-09-07T13:00:00.000Z,2024-09-07T14:00:00.000Z,USD,7.4,7.4,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18500000,Requests
2024-09-07T14:00:00.000Z,2024-09-07T15:00:00.000Z,USD,7.43,7.43,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18575000,Requests
2024-09-07T15:00:00.000Z,2024-09-07T16:00:00.000Z,USD,12.85,12.85,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,32125000,Requests
2024-09-07T16:00:00.000Z,2024-09-07T17:00:00.000Z,USD,7.92,7.92,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,19800000,Requests
2024-09-07T17:00:00.000Z,2024-09-07T18:00:00.000Z,USD,9.94,9.94,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,24850000,Requests
2024-09-07T18:00:00.000Z,2024-09-07T19:00:00.000Z,USD,5.12,5.12,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,12800000,Requests
2024-09-07T19:00:00.000Z,2024-09-07T20:00:00.000Z,USD,9.53,9.53,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,23825000,Requests
2024-09-07T20:00:00.000Z,2024-09-07T21:00:00.000Z,USD,8.66,8.66,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21650000,Requests
2024-09-07T21:00:00.000Z,2024-09-07T22:00:00.000Z,USD,12.19,12.19,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,30475000,Requests
2024-09-07T22:00:00.000Z,2024-09-07T23:00:00.000Z,USD,8.38,8.38,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,20950000,Requests
2024-09-07T23:00:00.000Z,2024-09-08T00:00:00.000Z,USD,11.4,11.4,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,28500000,Requests
2024-09-08T00:00:00.000Z,2024-09-08T01:00:00.000Z,USD,7.05,7.05,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,17625000,Requests
2024-09-08T01:00:00.000Z,2024-09-08T02:00:00.000Z,USD,9.68,9.68,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,24200000,Requests
2024-09-08T02:00:00.000Z,2024-09-08T03:00:00.000Z,USD,12.15,12.15,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,30375000,Requests
2024-09-08T03:00:00.000Z,2024-09-08T04:00:00.000Z,USD,7.34,7.34,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18350000,Requests
2024-09-08T04:00:00.000Z,2024-09-08T05:00:00.000Z,USD,10.85,10.85,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,27125000,Requests
2024-09-08T05:00:00.000Z,2024-09-08T06:00:00.000Z,USD,9.77,9.77,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,24425000,Requests
2024-09-08T06:00:00.000Z,2024-09-08T07:00:00.000Z,USD,6.62,6.62,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,16550000,Requests
2024-09-08T07:00:00.000Z,2024-09-08T08:00:00.000Z,USD,8.52,8.52,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,21300000,Requests
2024-09-08T08:00:00.000Z,2024-09-08T09:00:00.000Z,USD,7.34,7.34,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,18350000,Requests
2024-09-08T09:00:00.000Z,2024-09-08T10:00:00.000Z,USD,4.86,4.86,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,12150000,Requests
2024-09-08T10:00:00.000Z,2024-09-08T11:00:00.000Z,USD,5.68,5.68,Usage,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,Storage,us-east-1,11353890204,arn:aws:s3:::prod-image-layers,bucket,ZWQ6Q48CRJXX4FXE,14200000,Requests
